drug,cor,p,n,fda_status
"3-[(E)-[(3S,8R,10R,13S)-10,13-dimethyl-3-(oxan-2-yloxy)-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-17-ylidene]amino]oxypropanenitrile",0.386950654202232,0.0113569004755086,42,-
N-(2-Phenylethyl)-4-[[(3-phenylmethacryloyl)amino]methyl]benzamide,0.327184058908744,0.0114252731048661,59,-
"N-((2,3-Dimethoxy-6-quinoxalinyl)methyl)-3,4,5-trimethoxy-N-(2-propynyl)aniline",0.324348654762645,0.0114616210999518,60,-
"7,11-Bis(phenylmethoxy)-3,9-diaza-1-azoniatricyclo[8.4.0.03,8]tetradeca-1(14),4,6,8,10,12-hexaene;iodide",0.337925000743945,0.0116270572744958,55,-
-,-0.326039986017835,0.0117337265669315,59,-
"(1R,2S,6E,10S,11R,13S,17R)-11-hydroxy-2,6,10-trimethyl-14-methylidene-16,18-dioxatricyclo[8.6.2.013,17]octadec-6-en-15-one",0.325972537947251,0.0117521335176858,59,-
-,-0.357128001005801,0.0117675943687807,49,-
-,-0.328546886448298,0.0118024559115272,58,-
"7-Benzyl-3-(4-bromophenyl)-16-thia-2,4,5,7-tetrazatetracyclo[7.7.0.02,6.010,15]hexadeca-1(9),3,5,10(15)-tetraen-8-one",-0.334230499474161,0.0118157210799083,56,-
-,0.380302345589946,0.0118816184165435,43,-
N-[(Anilinothiocarbamoylamino)thiocarbamoyl]benzamide,0.336143829437969,0.0121028400707009,55,-
"2,4-Diamino-6-ethyl-5-(3-azido-4-morpholinophenyl)pyrimidine",0.324619338315554,0.0121267317055958,59,-
-,0.388239002308903,0.0121306178704941,41,-
"N'-[3-(11H-indolo[3,2-c]quinolin-6-ylamino)propyl]propane-1,3-diamine",0.324567374089344,0.0121413196647411,59,-
Aspergillin,0.32171014160294,0.0121912191087864,60,-
GSK-2126458,-0.324243993948172,0.012232443056052,59,Clinical trial
-,0.332163605966258,0.0123815126794097,56,-
"N,N'-bis[(6-methoxynaphthalen-2-yl)methyl]dodecane-1,12-diamine",0.341071918757363,0.012444869156459,53,-
"1,1-Bis[di(propan-2-yloxy)phosphoryl]-N,N-dimethylmethanamine;trichloro(phenyl)stannane",0.365262017467736,0.0125581146396249,46,-
-,0.32299715963152,0.0125893234495059,59,-
"1,5-bis[(4-amidinophenyl)amino]-3-oxapentane dihydrochlo...",0.325730849284388,0.0125904229083237,58,-
N4-(4-chlorophenyl)-N2-(2-((7-chloroquinolin-4-yl)amino)...,0.328227115744701,0.0126797445827074,57,-
"1-(3-bromo-4-methoxybenzyl)-3,4-dihydro-6,7- dimethoxyis...",0.376850545808852,0.0127401230812347,43,-
"3-Phenyl-6-(trifluoromethyl)-N~2~-(3,4,5-trimethoxybenzyl)-2,8-quinoxalinediamine",0.356819485830972,0.0127921305429667,48,-
7-Methoxy-N-[3-[3-[(7-methoxy-1-methylbenzo[g]indole-3-carbonyl)amino]propyl-methylamino]propyl]-1-methylbenzo[g]indole-3-carboxamide,0.390151946714973,0.0128173257202351,40,-
-,0.324861177386007,0.012842748669568,58,-
"N-Benzylidene-2-tert-butyl-3,3-dimethyl-1-butene-1-sulfinamide",0.364171722415114,0.0128445033972866,46,-
4m2o,0.3247493611249,0.0128755045940664,58,-
-,0.385207984083841,0.0128801138156908,41,-
"aquahydroxobis(1,3-diphenylpropane-1,3-dionato)neodymium...",0.359565752890194,0.0130529342144412,47,-
2-Phenyl-6-((1-phenyl-1H-tetraazol-5-yl)oxy)-4H-chromen-4-one,0.326773159059054,0.0131033583734464,57,-
AQ-776/42801691,0.338432322725427,0.0131863341918128,53,-
-,0.341515263776829,0.0132183102832387,52,-
"3-(2,4-bis((S)-3-methylmorpholino)pyrido[2,3-d]pyrimidin...",-0.328646504869482,0.0133979383896575,56,-
"5-(3-Dimethylaminomethyleneamino-4-chlorophenyl)-6-ethylpyrimidine-2,4-diamine",0.320248696528037,0.0134078269404925,59,-
"6-[[3-(1-Hydroxyethyl)anilino]methyl]-[1,3]benzoxazolo[3,2-b]isoquinolin-11-one",-0.328569785376672,0.0134208855862803,56,-
"7h-pyrido[3,2-d][1]benzazepin-6-one, 2-(3-chlorophenyl)-...",0.317524503276799,0.0134308167992122,60,-
[4-(butylcarbamothioyl)phenyl] N-(4-chlorophenyl)carbamate,0.337525425113267,0.0134496796815619,53,-
"2,4-Quinazolinediamine, 6-[[4-(dimethylamino)phenyl]thio]-",0.319904011859818,0.0135136361159929,59,-
"2-Methyl-1-(4-methylbenzyl)-1H-naphtho[2,3-d]imidazole-4,9-dione",0.365438341444079,0.0135683670591473,45,-
-,0.327765180776141,0.0136635872933078,56,-
"ethanol, compd. with 6-(2-naphthalenylthio)-2,4-quinazol...",0.316763491777886,0.0136674760978577,60,-
"2-(2-Naphthyl)-4-phenyl-5,7-dihydropyrido[3,2-d][1]benzazepin-6-one",0.318934716410151,0.0138150417322213,59,-
"8-(4-Methoxyphenyl)-7,8,9,10-tetrahydropyrimido[4,5-c]isoquinoline-1,3-diamine",0.324378625859708,0.0138275407598002,57,-
-,-0.323391105097789,0.0141360563177103,57,-
"tris(n,n-diethyldithiocarbonato)(s1,s2)gallium(iii)",0.355484691907627,0.0142010007578048,47,-
"4-chloro-8-methoxy-2,6,11-trimethyl-6,11-dihydro-5H-benz...",0.317592600274855,0.0142419039882492,59,-
"[2-[(E)-(Carbamothioylhydrazono)methyl]-6-methoxy-phenoxy]-hydroxy-nickel; 1,10-phenanthroline",0.344382495699581,0.0143258780049814,50,-
"13-[[3-(1,4,7,10-Tetraza-13lambda5-phosphatetracyclo[5.5.1.04,13.010,13]tridecan-13-ylsulfanylmethyl)phenyl]methylsulfanyl]-1,4,7,10-tetraza-13lambda5-phosphatetracyclo[5.5.1.04,13.010,13]tridecane",0.328313071933982,0.0143985924223039,55,-
"1-(4-Fluorobenzyl)-2-methyl-1H-naphtho[2,3-d]imidazole-4,9-dione",0.361930696073188,0.0145640898217649,45,-
(Z)-5-methoxy-3-((3-(4-methoxyphenyl)-1H-pyrazol-5-yl)me...,0.322042521719172,0.0145669000835977,57,-
Ethaverine Hydrochloride,0.316315481206959,0.0146585603888078,59,-
"7-benzyl-3,4-dihydro-3,4-dimethyk-2h-1,4-diazepino[6,5-c...",0.339948393440118,0.0146586058793999,51,-
-,0.324438028588408,0.0147076067321508,56,-
-,0.316164663341311,0.0147084478523931,59,-
TCMDC-142279,0.387743701320904,0.0147304069663483,39,-
"Methyl 4-oxo-4-(2,2'-spirobi[1,3-dihydroindene]-5-yl)butanoate",0.346113159188707,0.0148480753465696,49,-
"3-[(4-Chlorophenyl)carbamothioyl]-2-[[4-(2,4-dichlorophenoxy)phenoxy]methyl]-4-oxoquinazoline-6-sulfonic acid",0.323801126924028,0.0149150621625549,56,-
"3-(4-Methoxyphenyl)-5,5,5-triphenyl-4,5-dihydro-1,2,5lambda(5)-oxazaphosphole",0.341535996108733,0.0152063498376454,50,-
"9h-quino[4,3,2-de][1,10]phenanthrolin-9-one, 2-(3-pyridi...",0.312012615836863,0.0152275178852411,60,-
"[(20s)-20-(n,n-dimethylamino)- 3a-(tigloylamino)-5a-preg...",0.317213628400825,0.0152553222023675,58,-
"2,3,6,7-tetramethoxyseleniumanthrene",0.363586266845649,0.0152662795554069,44,-
"(5Z)-5-[2-(4-Chlorophenyl)sulfanyl-2-(2,4-dichlorophenyl)ethylidene]-6-methyl-2H-1,2,4-triazin-3-amine",0.322690466208202,0.0152828291317241,56,-
"[9-(Methoxymethyl)-2-methyl-4-oxo-[1,3]oxazino[4,5-b]indol-6-yl] acetate",0.314323373104544,0.0153293495939818,59,-
-,0.313934154788601,0.0154634348166443,59,-
2-(2-Chloro-5-methyl-pyrimidin-4-yl)-2-(1-methylbenzimidazol-2-yl)acetonitrile,0.340276709364318,0.0156103475213683,50,-
"dimethyl-[5-(N-(C-methylsulfanyl-N-phenylcarbonimidoyl)anilino)-1,2,4-dithiazol-3-ylidene]azanium;perchlorate",0.343384262295426,0.0157096684463455,49,-
"9-Methoxy-6-[4-[2-(dimethylamino)ethylaminoacetyl]piperazino]-11H-indeno[1,2-c]quinoline-11-one",0.324195769082518,0.0157486670251707,55,-
Cordycepin,0.336355638930866,0.0158094238835096,51,Clinical trial
n-acetyl-1-benzyl-muramyl-l-valil-d-isoglutamyl-[n-(2-am...,0.336159941674589,0.0158742597055426,51,-
(ethylmethyl)octadecylsulfonium iodide,-0.317279561702726,0.0161798311888288,57,-
"Benzamide, N-[3-(phenylsulfonyl)-2-thienyl]-",0.320024379155329,0.0161974328456005,56,-
"cyclobutanemethanol, 1-[[(2-amino-4-chloro-5-[(4-chlorop...",0.308958347420894,0.0163090933099996,60,-
"[3-Amino-5-(furo[2,3-b]quinolin-4-ylamino)phenyl]methanol",0.319400536752192,0.0164180660794966,56,-
antioxidant 80,0.311136968038658,0.0164569427467984,59,-
-,0.313753913601542,0.0164683392568729,58,-
"3-Hydroxy-1,10-dimethylacridin-9-one",0.321989736795647,0.0165155182847985,55,-
"2-(2,4-Dichlorobenzoyl)-7-hydroxy-chromen-4-one",0.340677652803101,0.0166058918800558,49,-
"acetophenone, 4'-[[2,5-dihydroxyphenyl)methyl]amino]-",-0.324566518983012,0.0166440245157017,54,-
4-hydroxy-3-methoxy-5-[(E)-pyridin-2-yliminomethyl]benzaldehyde,-0.315855150675993,0.0166908903031538,57,-
"4-amino-6-[(E)-2-(2-hydroxynaphthalen-1-yl)ethenyl]-3-sulfanylidene-2H-1,2,4-triazin-5-one",0.330332968313758,0.0167694369907205,52,-
3-[(Z)-[5-Chloro-2-oxo-1-(piperidin-1-ylmethyl)indol-3-ylidene]amino]-2-methylsulfanylquinazolin-4-one,0.315349812989092,0.0168754801531751,57,-
-,-0.312084249978142,0.0170826332410457,58,-
N-[(Z)-1-[4-[Bis(2-cyanoethyl)amino]phenyl]-3-(4-methoxyanilino)-3-oxoprop-1-en-2-yl]-2-chloro-5-nitrobenzamide,0.365953027010294,0.0171533027761192,42,-
-,0.309079732038759,0.0172220130751696,59,-
lomondomycin,0.309002106994219,0.017251465925755,59,-
naphthol as-e phosphate,-0.314124200427271,0.0173304225698816,57,-
"1H-triazolo[4,5-d]pyridazin-4-amine",0.324971654219628,0.0175845076667518,53,-
"4,5-Dimethoxy-14-thia-8,11,16-triazatetracyclo[8.6.0.02,7.011,15]hexadeca-1(10),2,4,6,8,12,15-heptaene",-0.321874805059584,0.0176210381009706,54,-
N-[(E)-(2-hydroxynaphthalen-1-yl)methylideneamino]pentanamide,-0.308028330387284,0.0176246091121489,59,-
2-Methoxy-N-(4-methoxyphenyl)benzenesulfinamide,0.327796211654892,0.0176793597002752,52,-
"9,19-cycloart-23-ene-3.beta.,25-diol",0.334184415870823,0.0176963906491361,50,-
-,0.321627398812933,0.0177132388180801,54,-
-,0.318614106195805,0.0177505140885342,55,-
-,-0.312959585054794,0.0177723720900472,57,-
"Ethyl 16-(3,4-dimethoxyphenyl)-12,14-diphenyl-10-oxa-3,5,6,8,12,13-hexazatetracyclo[7.7.0.02,6.011,15]hexadeca-1(9),2,4,7,11(15),13-hexaene-4-carboxylate",0.31838334080109,0.0178377375597392,55,-
"4-O-Benzyl 2-O-ethyl 5-[[(5-ethoxycarbonyl-4-methyl-3-phenylmethoxycarbonyl-1H-pyrrol-2-yl)methyl-methylamino]methyl]-3-methyl-1H-pyrrole-2,4-dicarboxylate",0.344131542008902,0.0178572073699645,47,-
1-(4-chlorophenyl)-3-[(Z)-[1-(morpholinomethyl)-5-nitro-2-oxo-indolin-3-ylidene]amino]thiourea,0.330383212067347,0.0178928140691957,51,-
-,0.312567290921977,0.0179233861298359,57,-
"(3E)-3-[(2,6-dimethylimidazo[2,1-b][1,3]thiazol-5-yl)methylidene]-5-fluoro-1H-indol-2-one",0.312259229357231,0.0180427396232562,57,-
"Acetic acid;6-[(3,4-dichloroanilino)methyl]quinazoline-2,4-diamine",0.309559497630432,0.0180486286103088,58,-
"2-Phenylbenzotriazole-4,5-dione oxime",0.309462478166866,0.0180866592899249,58,-
gw807982x,0.309404255398425,0.0181095148074763,58,-
sb-732941,0.3066065492602,0.0181817776267117,59,-
hookerianamide i,0.308905682833464,0.0183062403523618,58,-
"2-Amino-4-chloro-6-((3-hydroxy-2,2-dimethylpropyl)amino)-5-pyrimidinecarbaldehyde",0.311526974435374,0.0183291593006317,57,-
"(E)-1-[4-[(E)-4,4-dimethyl-5-morpholin-4-yl-3-oxopent-1-enyl]phenyl]-4,4-dimethyl-5-morpholin-4-ylpent-1-en-3-one;hydrobromide",0.335718627036272,0.0183608530841546,49,-
"(5ar,6as,10as,10cr)-7,7,10a,10c-tetramethyl-2,5a,6,6a,7,...",-0.325559902376942,0.0185159773046439,52,-
trichloro[?]triol,0.335225701118681,0.0185435756280932,49,-
"[(5S,8aR,9R)-9-(4-hydroxy-3,5-dimethoxyphenyl)-8-oxo-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[5,6-f][1,3]benzodioxol-5-yl] 4-aminobenzoate",0.334594902008255,0.0187796498976238,49,-
"6,7,8'-Tris(dimethylamino)-1,2-diphenylspiro[1,2-dihydrophenalene-3,4'-naphthalene]-1'-one",-0.309982188774378,0.0189461117208012,57,-
protein: pahiv4,0.337434130237336,0.0190046513899589,48,-
sb-390527,0.304421664232191,0.0190672237847072,59,-
"2-[4-[(2E)-2-[[(1E)-2-[4-(Carboxymethoxy)-2,3-dichlorophenyl]-1-[5-(4-fluorophenyl)dithiol-3-ylidene]-2-oxoethyl]disulfanyl]-2-[5-(4-fluorophenyl)dithiol-3-ylidene]acetyl]-2,3-dichlorophenoxy]acetic acid",0.314461127881317,0.0193769584641316,55,-
-,0.305786492318593,0.0195787732534027,58,-
"5-(2,4-dichloro-5-fluorophenyl)-3-phenyl-1H-pyrazole",0.311069529228392,0.0196193103820622,56,-
antineoplastic-641297,0.300433765789058,0.0196817778194554,60,-
-,0.328579605018951,0.0198198647229104,50,-
11.beta.-hydroxy estradiol-11-nitrate-3-acetate,0.299722890359155,0.0199880510311419,60,-
"1-Bromo-6-chloro-5,6-dihydrocyclopenta[c]thiophen-4-one",-0.302121063569585,0.0200389602308185,59,-
stk440742,0.304460949868106,0.0201418852698171,58,-
"3-tert-Butyl-6,7-diphenyl-1,3,5-triazabicyclo[3.2.0]hept-6-ene-2,4-dione",0.309787384633355,0.0201561933953852,56,-
"trans-[aquachlorobis(1,10-phenanthroline)cerium(iii) -di...",0.37548044926695,0.0201781508343867,38,-
"N-(4-chlorophenyl)-4-methyl-1,6-dioxo-8,8a-dihydro-7H-pyrrolo[1,2-d][1,2,4]triazine-2-carboxamide",0.344892373548562,0.0203302162120495,45,-
-,0.301409978217538,0.0203476934921243,59,-
"4-(3-Nitrophenyl)-5-[(3-nitrophenyl)diazenyl]-1,3-thiazol-2-amine",0.317713685978772,0.0204352522253035,53,-
"N-[4-(1,3-benzothiazol-2-yl)-2-methoxyphenyl]-2-(4-chlorophenoxy)acetamide",0.30118526830313,0.0204460920718136,59,-
phenyl 4-[(2R)-1-hydroxypropan-2-yl]-2-(2-trimethylsilylethynyl)-2H-quinoline-1-carboxylate,0.308893104757353,0.020537994175189,56,-
Buellolide,0.308748045415539,0.0206004993572415,56,-
"1-(2-Chlorobenzoyl)-2-(4-chlorobenzoyl)-4,4-diethyl-3,5-pyrazolidinedione",0.305796649246131,0.020707122889624,57,-
"9-Amino-2,4,4a,5-tetrahydro-3H-indeno[1,2-c]pyridazin-3-one",0.343223813595571,0.020986076541355,45,-
-,0.299719965386769,0.02109769212252,59,-
"6-(1-Piperidinyl)-3,4-dihydro-2(1H)-quinoxalinone",0.325175798151569,0.0212116810522376,50,-
"propanoic acid, 2-methyl-2-[4-(1-naphthalenyl)phenoxy]-",0.299405889992623,0.021239625389375,59,-
SSA8WX9HQB,0.330869364531176,0.0216174997740402,48,-
[(2-phenyl-1H-indol-3-yl)methylene]malononitrile,0.298541693281599,0.0216343475598243,59,-
-,-0.298448355074237,0.0216773493005581,59,-
-,0.298209120538637,0.021787897537149,59,-
3-(4-Chlorophenoxy)-4-(4-hydroxyphenyl)-7-methoxy-2H-chromen-2-one,-0.30327617920565,0.0218330706160366,57,-
(5Z)-2-imino-3-phenyl-5-phenylimino-1-[(E)-2-pyridylmethyleneamino]imidazolidine-4-thione,0.305929054554584,0.0218475702054395,56,-
-,0.297842725711984,0.0219581309632926,59,-
6-(5-Hexen-1-yl)-2-methylellipticinium acetate,0.333332328826921,0.0220451244649615,47,-
"9-Benzoyl-6a-hydroxy-6-methoxy-8-methyl-2-phenyl-3a,5,6,7-tetrahydropyrrolo[3,4-d]indole-1,3,4-trione",0.313876410777941,0.0220942836808437,53,-
"2,4-pyrimidinediamine, 6-ethyl-5-[4-(methylamino)- 3-nit...",0.294875345159814,0.0221864782240514,60,-
-,0.29732288165697,0.0222015912059879,59,-
"2,4-quinazolinediamine, 6-[[3-(trifluoromethyl)phenyl]su...",0.313622041195533,0.0222081636084957,53,-
"2,4-Pyrimidinediamine, 5-(3-chloro-4-nitrophenyl)-6-ethyl-",0.294811794166629,0.0222166070530215,60,-
"5-Methyl-2-thiophenecarbaldehyde (4,8-dimethyl-2-quinolinyl)hydrazone",0.302417095480803,0.0222284911160023,57,-
"Methyl 2-(2-(3,4-dichloroanilino)-2-oxoethyl)-4-(2-ethyl-6-isopropylanilino)-3,4-dioxobutanoate",0.322769479708737,0.0222446087404135,50,-
"1,3-propanediamine, n'-(3-aminopropyl)-n-(9-methoxy- 5,1...",0.294745496985928,0.0222480747372899,60,-
"(3E)-3-[[6-(6-methylimidazo[2,1-b][1,3]thiazol-5-yl)imidazo[2,1-b][1,3]thiazol-5-yl]methylidene]-1H-indol-2-one",-0.307388374208977,0.0224379877455786,55,-
"1,5-bis(4-amidinophenoxy)-3-(4-toluenesulphonyl)-3-aza-p...",0.299247289921974,0.0224920088691435,58,-
Methyl 4-methyl-2-[[2-[[2-[[2-[(2-methylpropan-2-yl)oxycarbonylamino]-3-phenylmethoxypropanoyl]amino]-3-(4-phenylmethoxyphenyl)propanoyl]amino]acetyl]amino]pentanoate,0.309871204349408,0.0225933481451353,54,-
polycarpol,0.331752354957304,0.0227220556028182,47,-
"1h-benzotriazolium, 6-(2,4-diamino-6-ethyl-5-pyrimidinyl...",0.293278738607893,0.0229539811029698,60,-
Tizoxanide,0.342197178769001,0.0229865922713561,44,-
"2,4-dibromo-6-[(E)-[(2-hydroxybenzoyl)hydrazinylidene]methyl]phenolate;nickel(2+)",0.334679341896606,0.0229998626003243,46,-
-,-0.295533578178979,0.0230571216540112,59,-
Irisquinone,0.292955330679034,0.0231121507322738,60,-
"2,4-pyrimidinediamine, 5-(3-azido-4-chlorophenyl)-6-ethyl-",0.292950641504249,0.0231144508355657,60,-
"carbamimidothioic acid, n,n-dimethyl-n'-[(phenylimino) (...",0.292801390262154,0.0231877617701318,60,-
-,0.334141458265721,0.0232344492056836,46,-
-,0.305642399946967,0.0232535172965742,55,-
"pyrrolo[3,2,1-hi]indole-7-carboxylic acid, 1-ethyl-1,2,4...",0.326901906097174,0.023338495907458,48,-
9-((2-(Dimethylamino)ethyl)amino)-1-(hydroxy(oxido)amino)-7-methoxyacridine,0.300052471791711,0.0233482836654603,57,-
malacid,0.292186668352091,0.0234917837029531,60,FDA approved
-,0.297148099735018,0.0235016528472551,58,-
"tert-butyl (4aS,6aS,9bS)-6a-methyl-3,7-dipyridin-3-yl-4a,5,6,9,9a,9b-hexahydro-1H-cyclopenta[f]quinoline-4-carboxylate",0.299617683018885,0.0235592798142917,57,-
"5,12-naphthacenedione, 10-[(3-amino-2,3,6-trideoxy-.alph...",0.29684533582077,0.0236503826744356,58,-
"1,4-phenylenebis((4-hydroxyphenyl)methanone)",0.310270980003668,0.0237552433532797,53,-
"methyl (1R)-3-(benzenesulfonyl)-11-(bromomethyl)-3,12-diazapentacyclo[12.3.1.02,10.04,9.012,17]octadeca-2(10),4,6,8,15-pentaene-1-carboxylate",0.313120073537159,0.0238075763813603,52,-
"8-(4-Methoxyphenyl)-2,5,12,14-tetraoxatetracyclo[7.7.0.03,7.011,15]hexadeca-1(16),3(7),9,11(15)-tetraen-6-one",0.347720319734371,0.0240453406513272,42,-
-,-0.298612117079247,0.0240534353293557,57,-
"[3-(Chloromethyl)indolin-1-yl]-(5,6,7-trimethoxy-1h-indol-2-yl)methanone",0.290947111151303,0.0241150830991365,60,-
-,-0.298483162268688,0.0241174339879506,57,-
"1H-Pyrrolo[1,2-a]benzimidazole-5,8-dione, 3-(acetyloxy)-6-(1-aziridinyl)-2,3-dihydro-",-0.295495096068594,0.0243233831807838,58,-
"1,1'-(benzo[d][1,3]dioxol-5-ylmethylene)dipiperazine",0.300476163636049,0.0244415001910766,56,-
"(2S)-2-[1-[1-[(2S)-2-hydroxypropanoyl]pyrrolidin-2-yl]-1-oxopropan-2-yl]-N-[(4S,5R,8S,11S,17S,20S,22S)-29-methoxy-8-[(4-methoxyphenyl)methyl]-5,9,20-trimethyl-17-(2-methylpropyl)-3,7,10,16,19,21,24-heptaoxo-22-propan-2-yl-6,23-dioxa-2,9,15,18-tetrazatricyclo[23.3.1.011,15]nonacosa-1(28),25(29),26-trien-4-yl]-4-methylpentanamide",0.297775509877627,0.0244711937912927,57,-
"2-{2-[4-(3-{4-[2-(6-(4-methylhexahydro-1-pyrazinyl-1,3-d...",0.30878095258356,0.0244717252427363,53,-
"1-Phenyl-8-[2-(2-sulfanylidene-1,3-dihydrobenzimidazol-5-yl)ethyl]-1,3,8-triazaspiro[4.5]decan-4-one",-0.305788305057829,0.0245342032953345,54,-
-,0.305695717404092,0.0245797926665093,54,-
-,-0.294974572916568,0.0245871050262164,58,-
tetrakis(1-fluoro-4-isocyano)rhodium(i)- tetrafluoroborate,0.327291946188858,0.0247279037319256,47,-
"8-quinolinol, 5,5'-(1,3-dihydro-3-oxo- 1,1-isobenzofuran...",0.292126232460637,0.024763473616455,59,-
suloctidil (usan),0.302503911191119,0.0247823553975124,55,-
wln: t3otj bvr& cvr,0.307953082034873,0.0248775989409329,53,-
2-[benzylthio-4-chloro-5-(4-chlorophenylcarbamoyl)benzen...,0.296884175329236,0.0249229897115863,57,-
tptz (iron reagent),0.291794943016429,0.0249349147611525,59,-
[1-[[[2-Amino-5-[(E)-hydroxyiminomethyl]pyrimidin-4-yl]amino]methyl]-3-(2-phenylethyl)cyclobutyl]methanol,0.316838386652126,0.0249727433355662,50,-
"7h-pyrrolo[2,3-d]pyrimidine-5-carboxamidoxime, 4-(hydrox...",-0.294217341133836,0.0249750550378392,58,-
-,0.294099150200353,0.0250360701309861,58,-
-,0.293937443428143,0.0251197532725438,58,-
ethyl (1E)-N-[2-(3-benzyl-6-iodo-4-oxoquinazolin-2-yl)sulfanylacetyl]methanehydrazonate,0.291388449720906,0.025146639342725,59,-
-,0.29625888204774,0.0252441102153368,57,-
"N-(5,6-diphenyl-1,2,4-triazin-3-yl)-4-methyl-N-[(E)-[(E)-3-phenylprop-2-enylidene]amino]benzenesulfonamide",0.322750653631671,0.0252608654539932,48,-
"(1R,8R,9R)-8-[(1R,8R,9R)-10,10-dimethyl-5-pyridin-2-yl-4-azatricyclo[7.1.1.02,7]undeca-2,4,6-trien-8-yl]-10,10-dimethyl-5-pyridin-2-yl-4-azatricyclo[7.1.1.02,7]undeca-2,4,6-triene",0.290848281182166,0.0254303315227534,59,-
"1,1-Bis(2-hydroxyethyl)-2-pentadecyl-4,5-dihydro-1H-imidazol-1-ium chloride",0.303946967266106,0.0254543346688901,54,-
Saponaceolide B,0.290798069091408,0.0254568388870907,59,-
"N-(1,2,3-trihydroxy-10-methylsulfanyl-9-oxo-6,7-dihydro-5H-benzo[a]heptalen-7-yl)hexanamide",0.344499273924682,0.0254755693965827,42,-
"ethanol, 2-[[6-[1-(3,4,5-trimethoxyphenyl)ethyl]-1,3-ben...",0.332751421676405,0.0255211954109693,45,-
STL323004,0.300877523432471,0.0256073147164229,55,-
-,0.290486724891619,0.0256217199380282,59,-
"7-methoxyisoindolo[1,2-a]quinoxalin-4(5H)one",0.290394195031835,0.0256708946850313,59,-
bis(4-sulfosalicylideneaniline)cobalt(ii),0.348129405381262,0.0257165650947364,41,-
"N-[(E)-(3,5-dimethyl-6-methylsulfanyl-1,1-dioxo-2-phenylthiazin-4-yl)methylideneamino]-4-nitroaniline",0.290216991901817,0.0257652906152598,59,-
"3-Methoxy-1,10-dimethyl-9(10H)-acridinone",0.299692278154372,0.0262229412060336,55,-
-,0.289103515628043,0.0263651484075254,59,-
"9-Tert-butyl-4-(2,6-dimethylphenyl)-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14,16,18-tetraene-3,5-dione",0.301981696483085,0.0264681978558738,54,-
"(1r,6s,11as,13s,14ar)-6-ethyl-1,13-dihydroxy-1,6,7,8,9,1...",-0.293734006964361,0.0265764043301575,57,-
-,0.323441460986179,0.0265766667785951,47,-
3-[4-[(2-Ethoxyphenyl)diazenyl]-3-methyl-5-oxo-4H-pyrazol-1-yl]-N-(2-methoxyphenyl)-3-oxopropanamide,0.296320746475477,0.0265882037986583,56,-
"[4,5-diacetoxy-6-(11H-indolo[2,3-a]carbazol-12-yl)tetrahydropyran-3-yl] acetate",0.353996625176589,0.0270410997543215,39,-
"Methyl 5-[2-(2,5-dimethoxyphenyl)ethynyl]-2-methoxybenzoate",0.290321685873614,0.0270533418627594,58,-
"(S,E)-methyl 5-(4-chlorophenyl)-2-hydroxy -3-oxo-2-(2-ph...",0.295447585346968,0.0270588466439882,56,-
"acridine, 9-phenoxy-",0.292414702151045,0.0272957311643197,57,-
"2-methylthiazolidine-2,4-dicarbonylic acid- di-sodium salt",0.315356775954845,0.0273023474267119,49,-
-,0.289757904494835,0.0273658126633216,58,-
"N~2~-Phenyl[1,3]thiazolo[5,4-d]pyrimidine-2,7-diamine",0.332532301374946,0.0274222738839821,44,-
NCIMech_000140,0.284695844324188,0.0274752791454439,60,-
aphidicolin,0.321465916397068,0.0275691008803931,47,-
"[(3S,8R,9S,10R,13S,14S,16E)-16-(1-acetyloxy-2,2,2-trifluoroethylidene)-10,13-dimethyl-17-oxo-2,3,4,7,8,9,11,12,14,15-decahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate",0.284332171668066,0.0276822993974689,60,-
-,0.289054450147396,0.0277599385562599,58,-
1-(4-Fluorophenylazo)pyrrolidine,0.294156046737182,0.027767798756787,56,-
CBMicro_028526,-0.296807023210003,0.0277736754841534,55,-
"1,3-bis[(E)-[2-chloro-6-(2,5-dimethoxy-4-nitrophenyl)imidazo[2,1-b][1,3]thiazol-5-yl]methylideneamino]guanidine;hydrochloride",-0.296674293799629,0.0278468225741978,55,-
Iridogermanal,0.283913516909547,0.0279222385241554,60,-
2-[(E)-(3-fluoro-4-methoxyphenyl)methylideneamino]-1-hydroxyguanidine;4-methylbenzenesulfonic acid,0.314137448115838,0.0279368002555235,49,-
6-hexyl-7-hydroxy-2-imino-N-[3-(trifluoromethyl)phenyl]chromene-3-carboxamide,0.283881496338413,0.027940661781873,60,-
